Issue Date          2013-03-16T00:00:00Z
Flags:  0=Forecast, 1=Estimated, 2=Observed 

 Date_Time                   F10          Kp     F10Flag      KpFlag  F10_81dAvg   24HrKpAvg    NHemiPow NHemiPowIdx    SHemiPow SHemiPowIdx       SW_Bt    SW_Angle SW_Velocity       SW_Bz   
2013-03-17T04:41:00Z 124.6289583   2.5688889           2           1 111.7097377   2.1583333   6.5052632           3   6.5052632           3   2.9836257  88.9725158 427.5198000   0.0535024
2013-03-17T04:42:00Z 124.6287500   2.5933333           2           1 111.7099074   2.1611111   6.5842105           3   6.5842105           3   1.5272931 303.1359142 417.2675000   0.8348596
2013-03-17T04:43:00Z 124.6285417   2.6177778           2           1 111.7100772   2.1638889   6.6631579           3   6.6631579           3   1.1832584 296.8712932 411.8695000   0.5348184
2013-03-17T04:44:00Z 124.6283333   2.6422222           2           1 111.7102469   2.1666667   6.7421053           3   6.7421053           3   1.4163646 300.3547884 409.2853000   0.7157641
2013-03-17T04:45:00Z 124.6281250   2.6666667           2           1 111.7104167   2.1694444   6.8210526           3   6.8210526           3   2.8819956  92.0989117 411.6009000  -0.1055523
2013-03-17T04:46:00Z 124.6279167   2.6911111           2           1 111.7105864   2.1722222   5.4000000           3   5.4000000           3   2.8665118  77.8297165 418.0214000   0.6043118
2013-03-17T04:47:00Z 124.6277083   2.7155556           2           1 111.7107562   2.1750000   2.1000000           1   2.1000000           1   2.2842393  89.5256959 419.2921000   0.0189091
2013-03-17T04:48:00Z 124.6275000   2.7400000           2           1 111.7109259   2.1777778   3.0428571           1   3.0428571           1   2.8060327  70.7347892 419.2144000   0.9258260
2013-03-17T04:49:00Z 124.6272917   2.7644444           2           1 111.7110957   2.1805556   2.8857143           1   2.8857143           1   2.5368923  83.1432824 420.2023000   0.3028716
2013-03-17T04:50:00Z 124.6270833   2.7888889           2           1 111.7112654   2.1833333   2.7285714           1   2.7285714           1   2.4380645  69.1877390 417.7006000   0.8662614
2013-03-17T04:51:00Z 124.6268750   2.8133333           2           1 111.7114352   2.1861111   2.5714286           1   2.5714286           1   2.7258770  87.3926446 413.0770000   0.1240035
2013-03-17T04:52:00Z 124.6266667   2.8377778           2           1 111.7116049   2.1888889   2.4142857           1   2.4142857           1   2.9071542  87.8266807 414.6842000   0.1102465
2013-03-17T04:53:00Z 124.6264583   2.8622222           2           1 111.7117747   2.1916667   2.2571429           1   2.2571429           1   3.1215810  90.2471555 423.3893000  -0.0134655
2013-03-17T04:54:00Z 124.6262500   2.8866667           2           1 111.7119444   2.1944444   3.2000000           2   3.2000000           2   2.9833949 105.2406945 427.2578000  -0.7842585
2013-03-17T04:55:00Z 124.6260417   2.9111111           2           1 111.7121142   2.1972222   9.9500000           4   9.9500000           4   2.6755223 112.9566229 434.2810000  -1.0435450
2013-03-17T04:56:00Z 124.6258333   2.9355556           2           1 111.7122840   2.2000000   8.6000000           3   8.6000000           3   2.9622485 106.1671456 421.0509000  -0.8248097
2013-03-17T04:57:00Z 124.6256250   2.9600000           2           1 111.7124537   2.2027778   7.2500000           3   7.2500000           3   3.1381969 113.4501363 403.4519000  -1.2488480
2013-03-17T04:58:00Z 124.6254167   2.9844444           2           1 111.7126235   2.2055556   5.9000000           3   5.9000000           3   2.9724001 109.8819567 414.4960000  -1.0108640
2013-03-17T04:59:00Z 124.6252083   3.0088889           2           1 111.7127932   2.2083333   4.5500000           2   4.5500000           2   3.8383015 110.5441264 424.2813000  -1.3469700
2013-03-17T05:00:00Z 124.6250000   3.0333333           2           1 111.7129630   2.2111111  11.3000000           5  11.3000000           5   3.7641124 107.3214849 431.5780000  -1.1207000
2013-03-17T05:01:00Z 124.6247917   3.0577778           2           1 111.7131327   2.2138889   6.3285714           3   6.3285714           3   3.5666960 112.3732419 432.4211000  -1.3576220
2013-03-17T05:02:00Z 124.6245833   3.0822222           2           1 111.7133025   2.2166667   7.1571429           3   7.1571429           3   3.7498515 115.6644610 428.6151000  -1.6240610
2013-03-17T05:03:00Z 124.6243750   3.1066667           2           1 111.7134722   2.2194444   7.9857143           3   7.9857143           3   3.2865812 105.1179362 422.2416000  -0.8571625
2013-03-17T05:04:00Z 124.6241667   3.1311111           2           1 111.7136420   2.2222222   8.8142857           4   8.8142857           4   3.4741328 120.2805382 417.0990000  -1.7517770
2013-03-17T05:05:00Z 124.6239583   3.1555556           2           1 111.7138117   2.2250000   9.6428571           4   9.6428571           4   3.6046665 129.4890861 420.3628000  -2.2923200
2013-03-17T05:06:00Z 124.6237500   3.1800000           2           1 111.7139815   2.2277778  10.4714286           4  10.4714286           4   3.9397062 137.8122245 428.8876000  -2.9191170
2013-03-17T05:07:00Z 124.6235417   3.2044444           2           1 111.7141512   2.2305556   5.5000000           3   5.5000000           3   3.0311210 121.9214538 432.7587000  -1.6027240
2013-03-17T05:08:00Z 124.6233333   3.2288889           2           1 111.7143210   2.2333333   7.1363636           3   7.1363636           3   3.2157812 128.1415275 431.4694000  -1.9860860
2013-03-17T05:09:00Z 124.6231250   3.2533333           2           1 111.7144907   2.2361111   6.9727273           3   6.9727273           3   3.3001618 113.6741458 428.3722000  -1.3251290
2013-03-17T05:10:00Z 124.6229167   3.2777778           2           1 111.7146605   2.2388889   6.8090909           3   6.8090909           3   3.0626786 137.8351492 422.5280000  -2.2701080
2013-03-17T05:11:00Z 124.6227083   3.3022222           2           1 111.7148302   2.2416667   6.6454545           3   6.6454545           3   3.3986192 135.3056625 429.1043000  -2.4159730
2013-03-17T05:12:00Z 124.6225000   3.3266667           2           1 111.7150000   2.2444444   6.4818182           3   6.4818182           3   2.9970143 145.5628315 423.8912000  -2.4717780
2013-03-17T05:13:00Z 124.6222917   3.3511111           2           1 111.7151698   2.2472222   6.3181818           3   6.3181818           3   3.0176826 129.7577072 408.3564000  -1.9299360
2013-03-17T05:14:00Z 124.6220833   3.3755556           2           1 111.7153395   2.2500000   6.1545455           3   6.1545455           3   2.5301645 125.2474688 410.8302000  -1.4601810
2013-03-17T05:15:00Z 124.6218750   3.4000000           2           1 111.7155093   2.2527778   5.9909091           3   5.9909091           3   2.1863904 113.6896244 410.9604000  -0.8784522
2013-03-17T05:16:00Z 124.6216667   3.4244444           2           1 111.7156790   2.2555556   5.8272727           3   5.8272727           3   2.8819956  92.0989117 411.6009000  -0.1055523
2013-03-17T05:17:00Z 124.6214583   3.4488889           2           1 111.7158488   2.2583333   5.6636364           3   5.6636364           3   3.1903356 136.2176386 424.8056000  -2.3033370
2013-03-17T05:18:00Z 124.6212500   3.4733333           2           1 111.7160185   2.2611111   7.3000000           4   7.3000000           4   2.7922629 143.3799237 424.8948000  -2.2410940
2013-03-17T05:19:00Z 124.6210417   3.4977778           2           1 111.7161883   2.2638889   5.3050000           3   5.3050000           3   3.8447945 133.3606482 415.9503000  -2.6397910
2013-03-17T05:20:00Z 124.6208333   3.5222222           2           1 111.7163580   2.2666667   5.4100000           3   5.4100000           3   3.6249432 137.1392462 415.4364000  -2.6571160
2013-03-17T05:21:00Z 124.6206250   3.5466667           2           1 111.7165278   2.2694444   5.5150000           3   5.5150000           3   3.5556267 130.5060226 424.8650000  -2.3094790
2013-03-17T05:22:00Z 124.6204167   3.5711111           2           1 111.7166975   2.2722222   5.6200000           3   5.6200000           3   3.3554016 136.1011986 434.1641000  -2.4177870
2013-03-17T05:23:00Z 124.6202083   3.5955556           2           1 111.7168673   2.2750000   5.7250000           3   5.7250000           3   4.3281624 143.1546454 442.5087000  -3.4636420
2013-03-17T05:24:00Z 124.6200000   3.6200000           2           1 111.7170370   2.2777778   5.8300000           3   5.8300000           3   4.1207844 123.0231628 445.6191000  -2.2457370
2013-03-17T05:25:00Z 124.6197917   3.6444444           2           1 111.7172068   2.2805556   5.9350000           3   5.9350000           3   2.9658230 150.0440357 439.7496000  -2.5696170
2013-03-17T05:26:00Z 124.6195833   3.6688889           2           1 111.7173765   2.2833333   6.0400000           3   6.0400000           3   3.2959852 159.4570738 440.6923000  -3.0863920
2013-03-17T05:27:00Z 124.6193750   3.6933333           2           1 111.7175463   2.2861111   6.1450000           3   6.1450000           3   3.7701688 154.0486725 418.9730000  -3.3900080
2013-03-17T05:28:00Z 124.6191667   3.7177778           2           1 111.7177160   2.2888889   6.2500000           3   6.2500000           3   3.8722676 145.9392341 440.5858000  -3.2079570
2013-03-17T05:29:00Z 124.6189583   3.7422222           2           1 111.7178858   2.2916667   6.3550000           3   6.3550000           3   2.9514546 136.0635366 439.4097000  -2.1253710
2013-03-17T05:30:00Z 124.6187500   3.7666667           2           1 111.7180556   2.2944444   6.4600000           3   6.4600000           3   3.2588078 151.1372151 430.8525000  -2.8539930
2013-03-17T05:31:00Z 124.6185417   3.7911111           2           1 111.7182253   2.2972222   6.5650000           3   6.5650000           3   3.6969134 149.6399189 429.3024000  -3.1899410
2013-03-17T05:32:00Z 124.6183333   3.8155556           2           1 111.7183951   2.3000000   6.6700000           3   6.6700000           3   4.1575099 144.8372648 439.1927000  -3.3988460
2013-03-17T05:33:00Z 124.6181250   3.8400000           2           1 111.7185648   2.3027778   6.7750000           3   6.7750000           3   3.8295497 138.8751417 439.5005000  -2.8847160
2013-03-17T05:34:00Z 124.6179167   3.8644444           2           1 111.7187346   2.3055556   6.8800000           3   6.8800000           3   3.2051884 141.4009068 435.0341000  -2.5049520
2013-03-17T05:35:00Z 124.6177083   3.8888889           2           1 111.7189043   2.3083333   6.9850000           3   6.9850000           3   3.3029987 149.6870621 425.4076000  -2.8514180
2013-03-17T05:36:00Z 124.6175000   3.9133333           2           1 111.7190741   2.3111111   7.0900000           3   7.0900000           3   3.1532207 138.7209652 419.4941000  -2.3696630
2013-03-17T05:37:00Z 124.6172917   3.9377778           2           1 111.7192438   2.3138889   7.1950000           3   7.1950000           3   3.6877100 146.9506858 425.3720000  -3.0910440
2013-03-17T05:38:00Z 124.6170833   3.9622222           2           1 111.7194136   2.3166667   5.2000000           3   5.2000000           3   3.9897568 158.0789881 439.2907000  -3.7012950
2013-03-17T05:39:00Z 124.6168750   3.9866667           2           1 111.7195833   2.3194444   2.9000000           2   2.9000000           2   4.2840948 158.8044174 446.9695000  -3.9942830
2013-03-17T05:40:00Z 124.6166667   4.0111111           2           1 111.7197531   2.3222222   4.4833333           2   4.4833333           2   4.1870132 158.6276568 444.0485000  -3.8990800
2013-03-17T05:41:00Z 124.6164583   4.0355556           2           1 111.7199228   2.3250000   4.1666667           2   4.1666667           2   3.5625332 151.8245561 442.4167000  -3.1403940
2013-03-17T05:42:00Z 124.6162500   4.0600000           2           1 111.7200926   2.3277778   3.8500000           2   3.8500000           2   3.7593148 155.1407933 433.4269000  -3.4109900
2013-03-17T05:43:00Z 124.6160417   4.0844444           2           1 111.7202623   2.3305556   3.5333333           2   3.5333333           2   3.7068016 153.3076887 433.6018000  -3.3117740
2013-03-17T05:44:00Z 124.6158333   4.1088889           2           1 111.7204321   2.3333333   3.2166667           2   3.2166667           2   3.0941497 158.1595417 439.9979000  -2.8720620
2013-03-17T05:45:00Z 124.6156250   4.1333333           2           1 111.7206019   2.3361111   4.8000000           3   4.8000000           3   2.1752066 139.7021904 439.6737000  -1.6590150
2013-03-17T05:46:00Z 124.6154167   4.1577778           2           1 111.7207716   2.3388889  15.0000000           5  15.0000000           5   2.4141345 143.3484270 423.6485000  -1.9368130
2013-03-17T05:47:00Z 124.6152083   4.1822222           2           1 111.7209414   2.3416667  13.3000000           5  13.3000000           5   3.4857011 140.9234934 429.3468000  -2.7059670
2013-03-17T05:48:00Z 124.6150000   4.2066667           2           1 111.7211111   2.3444444  11.6000000           4  11.6000000           4   4.1689302 157.3763038 430.2108000  -3.8481360
2013-03-17T05:49:00Z 124.6147917   4.2311111           2           1 111.7212809   2.3472222   9.9000000           4   9.9000000           4   2.7922629 143.3799237 424.8948000  -2.2410940
2013-03-17T05:50:00Z 124.6145833   4.2555556           2           1 111.7214506   2.3500000   8.2000000           3   8.2000000           3   4.4873559 126.3433293 441.0359000  -2.6593080
2013-03-17T05:51:00Z 124.6143750   4.2800000           2           1 111.7216204   2.3527778   6.5000000           3   6.5000000           3   3.6284669 129.7884122 444.2232000  -2.3220530
2013-03-17T05:52:00Z 124.6141667   4.3044444           2           1 111.7217901   2.3555556  16.7000000           6  16.7000000           6   3.6838287 124.0418489 440.6317000  -2.0622010
2013-03-17T05:53:00Z 124.6139583   4.3288889           2           1 111.7219599   2.3583333  13.8666667           5  13.8666667           5   4.2554851  24.9948791 434.8911000   3.8569400
2013-03-17T05:54:00Z 124.6137500   4.3533333           2           1 111.7221296   2.3611111  14.4333333           5  14.4333333           5   3.2478154  28.4056827 430.0489000   2.8567830
2013-03-17T05:55:00Z 124.6135417   4.3777778           2           1 111.7222994   2.3638889  15.0000000           5  15.0000000           5   2.0289457  56.9988564 428.9464000   1.1050770
2013-03-17T05:56:00Z 124.6133333   4.4022222           2           1 111.7224691   2.3666667  15.5666667           5  15.5666667           5   2.1450763 336.1893253 439.3056000   1.9624970
2013-03-17T05:57:00Z 124.6131250   4.4266667           2           1 111.7226389   2.3694444  16.1333333           5  16.1333333           5   3.4327723  94.1671776 442.7783000  -0.2494488
2013-03-17T05:58:00Z 124.6129167   4.4511111           2           1 111.7228086   2.3722222  13.3000000           5  13.3000000           5   8.4421318 127.0904760 454.4256000  -5.0912420
2013-03-17T05:59:00Z 124.6127083   4.4755556           2           1 111.7229784   2.3750000  67.5666667           8  67.5666667           8   9.7589102  65.4642576 611.2987000   4.0524930
2013-03-17T06:00:00Z 124.6125000   4.5000000           2           1 111.7231481   2.3779861  62.6333333           8  62.6333333           8  10.7064551  87.5290112 627.5617000   0.4615930
2013-03-17T06:01:00Z 124.6122917   4.5244444           2           1 111.7233179   2.3809722  57.7000000           8  57.7000000           8  12.0820200 112.3215143 674.2027000  -4.5887940
2013-03-17T06:02:00Z 124.6120833   4.5488889           2           1 111.7234877   2.3839583  52.7666667           7  52.7666667           7  14.1384842 116.0429111 565.2474000  -6.2074190
2013-03-17T06:03:00Z 124.6118750   4.5733333           2           1 111.7236574   2.3869444  47.8333333           7  47.8333333           7  16.7709203 121.8973915 621.6411000  -8.8617490
2013-03-17T06:04:00Z 124.6116667   4.5977778           2           1 111.7238272   2.3899306  42.9000000           7  42.9000000           7  15.4939806 105.2184210 659.0763000  -4.0671610
2013-03-17T06:05:00Z 124.6114583   4.6222222           2           1 111.7239969   2.3929167  37.9666667           6  37.9666667           6  14.4736855  84.2172410 591.5441000   1.4583240
2013-03-17T06:06:00Z 124.6112500   4.6466667           2           1 111.7241667   2.3959028  33.0333333           6  33.0333333           6   6.7054850  54.7276104 647.2262000   3.8721780
2013-03-17T06:07:00Z 124.6110417   4.6711111           2           1 111.7243364   2.3988889  28.1000000           6  28.1000000           6   8.2279515  64.3239846 643.3456000   3.5650220
2013-03-17T06:08:00Z 124.6108333   4.6955556           2           1 111.7245062   2.4018750  23.1666667           5  23.1666667           5   3.4201126 122.3200161 622.5314000  -1.8285550
2013-03-17T06:09:00Z 124.6106250   4.7200000           2           1 111.7246759   2.4048611  18.2333333           5  18.2333333           5   7.0982995  10.0663657 635.7452000   6.9890280
2013-03-17T06:10:00Z 124.6104167   4.7444444           2           1 111.7248457   2.4078472  72.5000000           9  72.5000000           9   6.9544223   7.5552959 659.4001000   6.8940470
2013-03-17T06:11:00Z 124.6102083   4.7688889           2           1 111.7250154   2.4108333 150.5111111           9 150.5111111           9   4.7241656  32.4437711 690.3870000   3.9868100
2013-03-17T06:12:00Z 124.6100000   4.7933333           2           1 111.7251852   2.4138194 145.9222222           9 145.9222222           9   4.1055949   8.0936655 716.1175000   4.0647000
2013-03-17T06:13:00Z 124.6097917   4.8177778           2           1 111.7253549   2.4168055 141.3333333           9 141.3333333           9   6.5354397 355.8720099 735.0513000   6.5184850
2013-03-17T06:14:00Z 124.6095833   4.8422222           2           1 111.7255247   2.4197917 136.7444444           9 136.7444444           9  12.9310707   9.2221118 763.3425000  12.7639300
2013-03-17T06:15:00Z 124.6093750   4.8666667           2           1 111.7256944   2.4227778 132.1555556           9 132.1555556           9  12.6465108  33.1366410 730.2821000  10.5898000
2013-03-17T06:16:00Z 124.6091667   4.8911111           2           1 111.7258642   2.4257639 127.5666667           9 127.5666667           9  13.8144090  50.5004069 721.2243000   8.7869690
2013-03-17T06:17:00Z 124.6089583   4.9155556           2           1 111.7260340   2.4287500 122.9777778           9 122.9777778           9  13.7987146  30.2193215 687.2579000  11.9235400
2013-03-17T06:18:00Z 124.6087500   4.9400000           2           1 111.7262037   2.4317361 118.3888889           9 118.3888889           9  11.4410370  40.9066198 692.3997000   8.6468820
2013-03-17T06:19:00Z 124.6085417   4.9644444           2           1 111.7263735   2.4347222 113.8000000           9 113.8000000           9  11.9990485  48.9046222 666.9150000   7.8871480
2013-03-17T06:20:00Z 124.6083333   4.9888889           2           1 111.7265432   2.4377083 109.2111111           9 109.2111111           9  11.6847879  46.3718601 671.1494000   8.0622130
2013-03-17T06:21:00Z 124.6081250   5.0133333           2           1 111.7267130   2.4406944 104.6222222           9 104.6222222           9  10.9094017  46.8811668 672.8636000   7.4567260
2013-03-17T06:22:00Z 124.6079167   5.0377778           2           1 111.7268827   2.4436805 100.0333333           9 100.0333333           9   3.6284669 129.7884122 444.2232000  -2.3220530
2013-03-17T06:23:00Z 124.6077083   5.0622222           2           1 111.7270525   2.4466667  95.4444444           9  95.4444444           9   3.6838287 124.0418489 440.6317000  -2.0622010
2013-03-17T06:24:00Z 124.6075000   5.0866667           2           1 111.7272222   2.4496528  90.8555556           9  90.8555556           9  12.3265016 153.8892431 612.2069000 -11.0685200
2013-03-17T06:25:00Z 124.6072917   5.1111111           2           1 111.7273920   2.4526389  86.2666667           9  86.2666667           9  13.9465023 162.9663581 623.9788000 -13.3347100
2013-03-17T06:26:00Z 124.6070833   5.1355556           2           1 111.7275617   2.4556250  81.6777778           9  81.6777778           9  14.2323858 175.7948141 651.1867000 -14.1940700
2013-03-17T06:27:00Z 124.6068750   5.1600000           2           1 111.7277315   2.4586111  77.0888889           9  77.0888889           9  15.5978038 171.5120528 671.6605000 -15.4269600
2013-03-17T06:28:00Z 124.6066667   5.1844444           2           1 111.7279012   2.4615972 155.1000000          10 155.1000000          10  14.0238048 164.2019915 643.3839000 -13.4940900
2013-03-17T06:29:00Z 124.6064583   5.2088889           2           1 111.7280710   2.4645833 103.8500000           9 103.8500000           9  11.4795244 145.8604143 644.1531000  -9.5012900
2013-03-17T06:30:00Z 124.6062500   5.2333333           2           1 111.7282407   2.4675694  52.6000000           8  52.6000000           8  13.6425579 157.5880693 649.7751000 -12.6120900
2013-03-17T06:31:00Z 124.6060417   5.2577778           2           1 111.7284105   2.4705555  33.9333333           7  33.9333333           7  14.3899615 164.6835000 662.7604000 -13.8788500
2013-03-17T06:32:00Z 124.6058333   5.2822222           2           1 111.7285802   2.4735416  37.6666667           7  37.6666667           7  11.5091665 159.0031590 628.7274000 -10.7449600
2013-03-17T06:33:00Z 124.6056250   5.3066667           2           1 111.7287500   2.4765278  41.4000000           7  41.4000000           7  10.8609273 155.3917227 640.9194000  -9.8744940
2013-03-17T06:34:00Z 124.6054167   5.3311111           2           1 111.7289198   2.4795139  45.1333333           7  45.1333333           7   5.6040235 143.3703619 637.9962000  -4.4972790
2013-03-17T06:35:00Z 124.6052083   5.3555556           2           1 111.7290895   2.4825000  48.8666667           7  48.8666667           7   7.9480913 114.9100932 647.8164000  -3.3477010
2013-03-17T06:36:00Z 124.6050000   5.3800000           2           1 111.7292593   2.4854861  30.2000000           7  30.2000000           7   9.2173590 119.2112760 657.3979000  -4.4983610
2013-03-17T06:37:00Z 124.6047917   5.4044444           2           1 111.7294290   2.4884722  48.6625000           7  48.6625000           7  10.2805593 146.5819731 689.7809000  -8.5809220
2013-03-17T06:38:00Z 124.6045833   5.4288889           2           1 111.7295988   2.4914583  46.0250000           7  46.0250000           7  12.2233968 170.1116699 697.6797000 -12.0418100
2013-03-17T06:39:00Z 124.6043750   5.4533333           2           1 111.7297685   2.4944444  43.3875000           7  43.3875000           7  13.7255200 172.5973293 645.9945000 -13.6111200
2013-03-17T06:40:00Z 124.6041667   5.4777778           2           1 111.7299383   2.4974305  40.7500000           7  40.7500000           7  13.5017618 170.8122504 627.2150000 -13.3285400
2013-03-17T06:41:00Z 124.6039583   5.5022222           2           1 111.7301080   2.5004166  38.1125000           7  38.1125000           7  12.6529945 162.5783953 660.6600000 -12.0725700
2013-03-17T06:42:00Z 124.6037500   5.5266667           2           1 111.7302778   2.5034028  35.4750000           7  35.4750000           7  12.4299684 161.2588708 699.0967000 -11.7709300
2013-03-17T06:43:00Z 124.6035417   5.5511111           2           1 111.7304475   2.5063889  32.8375000           7  32.8375000           7  11.9304497 127.0535267 709.5104000  -7.1888220
2013-03-17T06:44:00Z 124.6033333   5.5755556           2           1 111.7306173   2.5093750  51.3000000           8  51.3000000           8  13.0222097 118.7804435 700.7528000  -6.2696020
2013-03-17T06:45:00Z 124.6031250   5.6000000           2           1 111.7307870   2.5123611  63.7000000           8  63.7000000           8  12.9136458 129.4990693 720.6265000  -8.2139270
2013-03-17T06:46:00Z 124.6029167   5.6244444           2           1 111.7309568   2.5153472  60.6000000           8  60.6000000           8  12.9808900 142.3518856 712.5438000 -10.2779700
2013-03-17T06:47:00Z 124.6027083   5.6488889           2           1 111.7311265   2.5183333  57.5000000           8  57.5000000           8  16.4270497 147.9337926 664.2921000 -13.9208600
2013-03-17T06:48:00Z 124.6025000   5.6733333           2           1 111.7312963   2.5213194  54.4000000           8  54.4000000           8  16.8421681 147.6462950 699.9299000 -14.2276000
2013-03-17T06:49:00Z 124.6022917   5.6977778           2           1 111.7314660   2.5243055  66.8000000           9  66.8000000           9  16.5321681 148.3420228 736.2656000 -14.0721200
2013-03-17T06:50:00Z 124.6020833   5.7222222           2           1 111.7316358   2.5272916  56.3454545           8  56.3454545           8  15.9367188 144.0486160 503.2337000 -12.9010200
2013-03-17T06:51:00Z 124.6018750   5.7466667           2           1 111.7318056   2.5302778  57.3909091           8  57.3909091           8   9.7872530 168.4292130 484.3577000  -9.5883530
2013-03-17T06:52:00Z 124.6016667   5.7711111           2           1 111.7319753   2.5332639  58.4363636           8  58.4363636           8   4.7714269 251.8080294 626.6544000  -1.4896480
2013-03-17T06:53:00Z 124.6014583   5.7955556           2           1 111.7321451   2.5362500  59.4818182           8  59.4818182           8   4.8430280 219.6053860 633.6987000  -3.7313270
2013-03-17T06:54:00Z 124.6012500   5.8200000           2           1 111.7323148   2.5392361  60.5272727           8  60.5272727           8   7.3683016 171.5978212 625.3334000  -7.2892160
2013-03-17T06:55:00Z 124.6010417   5.8444444           2           1 111.7324846   2.5422222  61.5727273           8  61.5727273           8  10.8786621 175.4058761 640.0794000 -10.8437100
2013-03-17T06:56:00Z 124.6008333   5.8688889           2           1 111.7326543   2.5452083  62.6181818           8  62.6181818           8  10.8272744 168.8051605 640.2631000 -10.6212600
2013-03-17T06:57:00Z 124.6006250   5.8933333           2           1 111.7328241   2.5481944  63.6636364           8  63.6636364           8  14.6034559 185.0978731 653.3038000 -14.5456900
2013-03-17T06:58:00Z 124.6004167   5.9177778           2           1 111.7329938   2.5511805  64.7090909           8  64.7090909           8  13.6181487 186.1446548 668.7609000 -13.5399100
2013-03-17T06:59:00Z 124.6002083   5.9422222           2           1 111.7331636   2.5541666  65.7545455           8  65.7545455           8  12.4401026 181.3021645 618.6115000 -12.4368900
2013-03-17T07:00:00Z 124.6000000   5.9666667           2           1 111.7333333   2.5571527  55.3000000           8  55.3000000           8  11.8364991 192.3745139 556.7629000 -11.5615100
2013-03-17T07:01:00Z 124.5997917   5.9911111           2           1 111.7335031   2.5601389  64.8950000           8  64.8950000           8  11.2920719 176.3911561 643.9109000 -11.2696800
2013-03-17T07:02:00Z 124.5995833   6.0155556           2           1 111.7336728   2.5631250  64.3900000           8  64.3900000           8  11.2253937 197.8854109 637.0666000 -10.6829000
2013-03-17T07:03:00Z 124.5993750   6.0400000           2           1 111.7338426   2.5661111  63.8850000           8  63.8850000           8  10.3967537 188.8448102 663.0203000 -10.2731200
2013-03-17T07:04:00Z 124.5991667   6.0644444           2           1 111.7340123   2.5690972  63.3800000           8  63.3800000           8  13.7609388 193.9238993 690.6454000 -13.3565900
2013-03-17T07:05:00Z 124.5989583   6.0888889           2           1 111.7341821   2.5720833  62.8750000           8  62.8750000           8  13.6269969 195.1766777 476.0859000 -13.1517300
2013-03-17T07:06:00Z 124.5987500   6.1133333           2           1 111.7343519   2.5750694  62.3700000           8  62.3700000           8  11.4596989 204.5839250 506.3063000 -10.4209100
2013-03-17T07:07:00Z 124.5985417   6.1377778           2           1 111.7345216   2.5780555  61.8650000           8  61.8650000           8   7.5540860 221.8020692 629.0638000  -5.6312080
2013-03-17T07:08:00Z 124.5983333   6.1622222           2           1 111.7346914   2.5810416  61.3600000           8  61.3600000           8   6.1249968 267.0309487 637.9169000  -0.3172536
2013-03-17T07:09:00Z 124.5981250   6.1866667           2           1 111.7348611   2.5840277  60.8550000           8  60.8550000           8   6.5255433 308.8978661 620.8777000   4.0976110
2013-03-17T07:10:00Z 124.5979167   6.2111111           2           1 111.7350309   2.5870139  60.3500000           8  60.3500000           8   7.9233139 332.3750192 629.9347000   7.0200680
2013-03-17T07:11:00Z 124.5977083   6.2355556           2           1 111.7352006   2.5900000  59.8450000           8  59.8450000           8   5.1342153 355.8746803 647.7732000   5.1209130
2013-03-17T07:12:00Z 124.5975000   6.2600000           2           1 111.7353704   2.5929861  59.3400000           8  59.3400000           8  10.3966262 325.3143663 685.8535000   8.5490080
2013-03-17T07:13:00Z 124.5972917   6.2844444           2           1 111.7355401   2.5959722  58.8350000           8  58.8350000           8  10.1226730 330.5303244 602.9820000   8.8129630
2013-03-17T07:14:00Z 124.5970833   6.3088889           2           1 111.7357099   2.5989583  58.3300000           8  58.3300000           8  10.2083639 339.9789688 561.6422000   9.5914420
2013-03-17T07:15:00Z 124.5968750   6.3333333           2           1 111.7358796   2.6019444  57.8250000           8  57.8250000           8  11.9436655  31.7034077 657.6714000  10.1614300
2013-03-17T07:16:00Z 124.5966667   6.3577778           2           1 111.7360494   2.6049305  57.3200000           8  57.3200000           8  12.3280363  45.7072141 639.4738000   8.6089780
2013-03-17T07:17:00Z 124.5964583   6.3822222           2           1 111.7362191   2.6079166  56.8150000           8  56.8150000           8  12.1670826  50.8694507 639.4274000   7.6785180
2013-03-17T07:18:00Z 124.5962500   6.4066667           2           1 111.7363889   2.6109027  56.3100000           8  56.3100000           8   9.4539431  69.4966849 663.9620000   3.3113530
2013-03-17T07:19:00Z 124.5960417   6.4311111           2           1 111.7365586   2.6138888  55.8050000           8  55.8050000           8   7.6774373 113.8527529 650.1699000  -3.1046600
2013-03-17T07:20:00Z 124.5958333   6.4555556           2           1 111.7367284   2.6168750  65.4000000           9  65.4000000           9  12.0486227  91.4620914 676.9410000  -0.3074271
2013-03-17T07:21:00Z 124.5956250   6.4800000           2           1 111.7368981   2.6198611  57.6000000           8  57.6000000           8  11.8759120 107.6328153 673.0668000  -3.5974010
2013-03-17T07:22:00Z 124.5954167   6.5044444           2           1 111.7370679   2.6228472  49.8000000           8  49.8000000           8  11.2768128 116.2791178 655.4886000  -4.9927460
2013-03-17T07:23:00Z 124.5952083   6.5288889           2           1 111.7372377   2.6258333  41.5600000           8  41.5600000           8   9.8073564 122.0973569 668.2994000  -5.2112320
2013-03-17T07:24:00Z 124.5950000   6.5533333           2           1 111.7374074   2.6288194  43.6200000           8  43.6200000           8   8.2455873 128.2605193 623.1309000  -5.1059820
2013-03-17T07:25:00Z 124.5947917   6.5777778           2           1 111.7375772   2.6318055  45.6800000           8  45.6800000           8   6.0026706 132.6760278 624.0296000  -4.0689230
